society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ch4,Mari,xd568,east2328,Eastern Mari,Uralic,MammalRichness,54.61134729,,2013,,
Ci7,Chechen,xd583,chec1245,Chechen,Nakh-Daghestanian,MammalRichness,54.61134729,,2013,,
Na38,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,MammalRichness,54.67106692,,2013,,
Nd33,Beatty,xd1167,pana1305,Panamint,Uto-Aztecan,MammalRichness,54.76484393,,2013,,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,MammalRichness,54.83462997,,2013,,
Ef6,Kurukh,xd668,kuru1302,Kurukh,Dravidian,MammalRichness,54.83985466,,2013,,
Ad1,Bajuni,xd76,baju1245,Bajuni,Atlantic-Congo,MammalRichness,54.87045019,,2013,,
WNAI98,Nlaka'pamux,xd1142,thom1243,Thompson,Salishan,MammalRichness,54.89433721,,2013,,
Ca33,Kunama,xd441,kuna1268,Kunama,,MammalRichness,54.94494659,,2013,,
B77,/'Auni-Khomani,xd935,nuuu1241,N/u,Tuu,MammalRichness,54.99330882,,2013,,
ch20,Kazan tatar,xd558,midd1325,Middle Tatar,Turkic,MammalRichness,55.0,,2013,,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,MammalRichness,55.00118464,,2013,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,MammalRichness,55.0031616,,2013,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,MammalRichness,55.04774386,,2013,,
SCCS80,Vedda,xd690,vedd1240,Veddah,Indo-European,MammalRichness,55.04774386,,2013,,
Ag26,Susu,xd262,susu1250,Susu,Mande,MammalRichness,55.07361892,,2013,,
Nd34,Lida Shoshoni,xd1168,west2622,Western Shoshoni,Uto-Aztecan,MammalRichness,55.26270392,,2013,,
Eb6,Buryat,xd614,russ1264,Russia Buriat,Mongolic,MammalRichness,55.28811142,,2013,,
WNAI142,Kamia,xd1271,kumi1248,Tipai,Cochimi-Yuman,MammalRichness,55.35221861,,2013,,
Ce2,Portuguese,xd529,gali1257,Galician Portuguese,Indo-European,MammalRichness,55.38343079,,2013,,
B281,Tillamook,xd1080,till1254,Tillamook,Salishan,MammalRichness,55.45616357,,2013,,
