society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
If9,Ulithians,xd840,ulit1238,Ulithian,Austronesian,TemperaturePredictability,0.840594091,,,,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,TemperaturePredictability,0.84130628,,,,
Ia13,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,TemperaturePredictability,0.841468838,,,,
Ib5,Kadazan-Dusun,xd754,cent2100,Central Dusun,Austronesian,TemperaturePredictability,0.842019453,,,,
Ig10,Usiai,xd842,lele1270,Lele (Papua New Guinea),Austronesian,TemperaturePredictability,0.842232695,,,,
Ig9,Manus,xd861,tita1241,Titan,Austronesian,TemperaturePredictability,0.842232695,,,,
SCCS96,Manus,xd861,tita1241,Titan,Austronesian,TemperaturePredictability,0.842232695,,,,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,TemperaturePredictability,0.842356264,,,,
Ic12,Sumbawanese,xd762,sumb1241,Sumbawa,Austronesian,TemperaturePredictability,0.842431764,,,,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,TemperaturePredictability,0.842436218,,,,
Ie28,Busama,xd805,buga1250,Bugawac,Austronesian,TemperaturePredictability,0.842482113,,,,
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,TemperaturePredictability,0.842534407,,,,
SCCS87,Toradja,xd767,pamo1252,Pamona,Austronesian,TemperaturePredictability,0.842534407,,,,
Ig19,Molima,xd851,moli1248,Molima,Austronesian,TemperaturePredictability,0.842596917,,,,
Ig5,Dobuans,xd857,dobu1241,Dobu,Austronesian,TemperaturePredictability,0.842596917,,,,
SCCS86,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,TemperaturePredictability,0.842628436,,,,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,TemperaturePredictability,0.842977767,,,,
If6,Yapese,xd837,yape1248,Yapese,Austronesian,TemperaturePredictability,0.843143845,,,,
SCCS110,Yapese,xd837,yape1248,Yapese,Austronesian,TemperaturePredictability,0.843143845,,,,
Ii10,Rennell Islanders,xd877,renn1242,Rennell-Bellona,Austronesian,TemperaturePredictability,0.843645023,,,,
Ie32,Sio,xd810,sioo1240,Sio,Austronesian,TemperaturePredictability,0.843689511,,,,
B1,Punan,xd1442,west2563,Western Penan,Austronesian,TemperaturePredictability,0.844212663,,,,
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,TemperaturePredictability,0.844303434,,,,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,TemperaturePredictability,0.844851678,,,,
SCCS100,Tikopia,xd881,tiko1237,Tikopia,Austronesian,TemperaturePredictability,0.844851678,,,,
SCCS158,Guna,xd1309,bord1248,Border Kuna,Chibchan,TemperaturePredictability,0.844883836,,,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,TemperaturePredictability,0.84497839,,,,
SCCS106,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,TemperaturePredictability,0.84497839,,,,
Ie29,Manam,xd806,mana1295,Manam,Austronesian,TemperaturePredictability,0.845469524,,,,
